ImageName,Date,Month,Year,Day,Reef,Transect,DistanceTransect,BinNumber,NumberAlgae,NumberSand,QuadratSize,Notes,DominantVegetation
20230406_R3_T2_3.4-3.6_B14 ,4/6/23,4,2023,6,R3,T2,3.4-3.6,B14,12,8,20x20 ,,
20230406_R3_T2_3.6-3.8_B15,4/6/23,4,2023,6,R3,T2,3.6-3.8,B15,11,9,20x20,,
20230406_R3_T2_3.8-4_B16,4/6/23,4,2023,6,R3,T2,3.8-4,B16,11,9,20x20,,
20230406_R3_T2_4-4.2_B17,4/6/23,4,2023,6,R3,T2,4-4.2,B17,10,10,20x20 ,,
20230406_R3_T2_4.2.4.4_B18,4/6/23,4,2023,6,R3,T2,4.2.4.4,B18,11,9,20x20,,
20230406_R3_T2_4.4-4.6_B19,4/6/23,4,2023,6,R3,T2,4.4-4.6,B19,15,5,20x20,,
20230406_R3_T2_4.6-4.8_B20,4/6/23,4,2023,6,R3,T2,4.6-4.8,B20,8,12,20x20,,
20230406_R3_T2_4.8-5.1_B21,4/6/23,4,2023,6,R3,T2,4.8-5.1,B21,7,13,20x20 ,,
20230406_R3_T2_4.5-4.7_B22,4/6/23,4,2023,6,R3,T2,4.5-4.7,B22,8,12,20x20,,
20230406_R3_T2_4.7-4.9_B23,4/6/23,4,2023,6,R3,T2,4.7-4.9,B23,10,10,20x20,,
20230406_R3_T2_4.9-5.1_B24,4/6/23,4,2023,6,R3,T2,4.9-5.1,B24,4,16,20x20 ,,
20230406_R3_T2_5.1-5.3_B25 ,4/6/23,4,2023,6,R3,T2,5.1-5.3,B25,6,14,20x20,,
20230406_R3_T3_0.9-1.1_B1,4/6/23,4,2023,6,R3,T3,0.9-1.1,B1,19,0,20x20,1 point on transect ,
20230406_R3_T3_1.1-1.3_B2,4/6/23,4,2023,6,R3,T3,1.1-1.3,B2,17,3,20x20,,
20230406_R3_T3_1.3-1.5_B3,4/6/23,4,2023,6,R3,T3,1.3-1.5,B3,13,6,20x20,1 point on transect ,
20230406_R3_T3_1.5-1.7_B4,4/6/23,4,2023,6,R3,T3,1.5-1.7,B4,9,9,20x20,2 points on transect ,
20230406_R3_T3_1.7-1.9_B5,4/6/23,4,2023,6,R3,T3,1.7-1.9,B5,16,4,20x20 ,,
20230406_R3_T3_1.9-2.1_B6,4/6/23,4,2023,6,R3,T3,1.9-2.1,B6,10,10,20x20,,
20230406_R3_T3_2.1-2.3_B7,4/6/23,4,2023,6,R3,T3,2.1-2.3,B7,10,10,20x20,,
20230406_R3_T3_2.3-2.5_B8,4/6/23,4,2023,6,R3,T3,2.3-2.5,B8,9,11,20x20 ,,
20230406_R3_T3_2.5-2.7_B9,4/6/23,4,2023,6,R3,T3,2.5-2.7,B9,9,11,20x20,,
20230406_R3_T3_2.7-2.9_B10,4/6/23,4,2023,6,R3,T3,2.7-2.9,B10,12,8,20x20,,
20230406_R3_T3_2.9-3.1_B11,4/6/23,4,2023,6,R3,T3,2.9-3.1,B11,6,14,20x20,,
20230406_R3_T3_3.1-3.3_B12,4/6/23,4,2023,6,R3,T3,3.1-3.3,B12,8,12,20x20,,
20230406_R3_T3_3.3-3.5_B13,4/6/23,4,2023,6,R3,T3,3.3-3.5,B13,13,7,20x20,,
20230406_R3_T3_3.5-3.7_B14,4/6/23,4,2023,6,R3,T3,3.5-3.7,B14,11,9,20x20 ,,
20230406_R3_T3_3.7-3.9_B15,4/6/23,4,2023,6,R3,T3,3.7-3.9,B15,13,7,20x20,,
20230406_R3_T3_3.9-4.1_B16,4/6/23,4,2023,6,R3,T3,3.9-4.1,B16,7,13,20x20,,
20230406_R3_T3_4.1-4.3_B17,4/6/23,4,2023,6,R3,T3,4.1-4.3,B17,11,9,20x20 ,,
20230406_R3_T3_4.3-4.5_B18,4/6/23,4,2023,6,R3,T3,4.3-4.5,B18,9,11,20x20,,
20230406_R3_T3_4.6-4.7_B19,4/6/23,4,2023,6,R3,T3,4.6-4.7,B19,14,6,20x20,,
20230406_R3_T3_4.7-4.9_B20,4/6/23,4,2023,6,R3,T3,4.7-4.9,B20,13,7,20x20,,
20230406_R3_T3_4.9-5.1_B21,4/6/23,4,2023,6,R3,T3,4.9-5.1,B21,3,17,20x20 ,,
20230406_R3_T3_5.1-5.3_B22,4/6/23,4,2023,6,R3,T3,5.1-5.3,B22,15,5,20x20,,
20230406_R3_T3_5.3-5.5_B23,4/6/23,4,2023,6,R3,T3,5.3-5.5,B23,11,9,20x20,,
20230406_R3_T3_5.5-5.7_B24,4/6/23,4,2023,6,R3,T3,5.5-5.7,B24,6,14,20x20 ,,
20230406_R3_T3_5.7-5.9_B25,4/6/23,4,2023,6,R3,T3,5.7-5.9,B25,4,16,20x20,,
20230723_R1_T1_0.8-1_B1,7/23,7,2023,23,R1,T1,0.8-1,B1,17,3,20x20,,
20230723_R1_T1_1-1.2_B2 ,7/23,7,2023,23,R1,T1,1-1.2,B2,8,7,20x20,,
20230723_R1_T1_1.2-1.4_B3,7/23,7,2023,23,R1,T1,1.2-1.4,B3,18,2,20x20,,
20230723_R1_T1_1.4-1.6_B4,7/23,7,2023,23,R1,T1,1.4-1.6,B4,14,6,20x20,,
20230723_R1_T1_1.6-1.8_B5,7/23,7,2023,23,R1,T1,1.6-1.8,B5,15,5,20x20 ,,
20230723_R1_T1_1.8-2_B6,7/23,7,2023,23,R1,T1,1.8-2,B6,16,4,20x20,,
20230723_R1_T1_2-2.2_B7,7/23,7,2023,23,R1,T1,2-2.2,B7,19,1,20x20,,
20230723_R1_T1_2.2-2.4_B8,7/23,7,2023,23,R1,T1,2.2-2.4,B8,17,3,20x20 ,,
20230723_R1_T1_2.4-2.6_B9,7/23,7,2023,23,R1,T1,2.4-2.6,B9,19,1,20x20,,
20230723_R1_T1_2.6-2.8_B10,7/23,7,2023,23,R1,T1,2.6-2.8,B10,20,0,20x20,,
20230723_R1_T1_2.8-3_B11,7/23,7,2023,23,R1,T1,2.8-3,B11,14,6,20x20,,
20230723_R1_T1_3-3.2_B12,7/23,7,2023,23,R1,T1,3-3.2,B12,18,2,20x20,,
20230723_R1_T1_3.2-3.4_B13,7/23,7,2023,23,R1,T1,3.2-3.4,B13,15,5,20x20,,
20230723_R1_T1_3.4-3.6_B14,7/23,7,2023,23,R1,T1,3.4-3.6,B14,17,3,20x20 ,,
20230723_R1_T1_3.6-3.8_B15,7/23,7,2023,23,R1,T1,3.6-3.8,B15,16,4,20x20,,
20230723_R1_T1_3.8-4_B16,7/23,7,2023,23,R1,T1,3.8-4,B16,14,6,20x20,,
20230723_R1_T1_4-4.2_B17,7/23,7,2023,23,R1,T1,4-4.2,B17,14,6,20x20 ,,
20230723_R1_T1_4.2-4.4_B18,7/23,7,2023,23,R1,T1,4.2-4.4,B18,16,4,20x20,,
20230723_R1_T1_4.4-4.6_B19,7/23,7,2023,23,R1,T1,4.4-4.6,B19,18,2,20x20,,
20230723_R1_T1_4.6-4.8_B20,7/23,7,2023,23,R1,T1,4.6-4.8,B20,17,3,20x20,,
20230723_R1_T1_4.8-4.5_B21,7/23,7,2023,23,R1,T1,4.8-4.5,B21,17,3,20x20 ,,
20230723_R1_T1_5-5.2_B22,7/23,7,2023,23,R1,T1,5-5.2,B22,18,2,20x20,,
20230723_R1_T1_5.2-5.4_B23,7/23,7,2023,23,R1,T1,5.2-5.4,B23,17,3,20x20,,
20230723_R1_T1_5.4-5.6_B24,7/23,7,2023,23,R1,T1,5.4-5.6,B24,13,7,20x20 ,,
20230723_R1_T1_5.6-5.8_B25,7/23,7,2023,23,R1,T1,5.6-5.8,B25,19,1,20x20,,
20230723_R1_T2_0.7-0.9_B1,7/23,7,2023,23,R1,T2,0.7-0.9,B1,13,7,20X20,,
20230723_R1_T2_0.9-1.1_B2,7/23,7,2023,23,R1,T2,0.9-1.1,B2,18,2,20x20,,
20230723_R1_T2_1.1-1.3_B3,7/23,7,2023,23,R1,T2,1.1-1.3,B3,15,5,20x20,,
20230723_R1_T2_1.3-1.5_B4,7/23,7,2023,23,R1,T2,1.3-1.5,B4,16,4,20x20,,
20230723_R1_T2_1.5-1.7_B5,7/23,7,2023,23,R1,T2,1.5-1.7,B5,19,1,20x20,,
20230723_R1_T2_1.7-1.9_B6,7/23,7,2023,23,R1,T2,1.7-1.9,B6,18,2,20x20 ,,
20230723_R1_T2_1.9-2.1_B7,7/23,7,2023,23,R1,T2,1.9-2.1,B7,19,1,20x20,,
20230723_R1_T2_2.1-2.3_B8,7/23,7,2023,23,R1,T2,2.1-2.3,B8,17,3,20x20,,
20230723_R1_T2_2.3-2.5_B9,7/23,7,2023,23,R1,T2,2.3-2.5,B9,14,6,20x20 ,,
20230723_R1_T2_2.5-2.7_B10,7/23,7,2023,23,R1,T2,2.5-2.7,B10,18,2,20x20,,
20230723_R1_T2_2.7-2.9_B11,7/23,7,2023,23,R1,T2,2.7-2.9,B11,19,1,20x20,,
20230723_R1_T2_2.9-3.1_B12,7/23,7,2023,23,R1,T2,2.9-3.1,B12,19,1,20x20,,
20230723_R1_T2_3.1-3.3_B13,7/23,7,2023,23,R1,T2,3.1-3.3,B13,17,3,20x20,,
20230723_R1_T2_3.3-3.5_B14,7/23,7,2023,23,R1,T2,3.3-3.5,B14,16,4,20x20,,
20230723_R1_T2_3.5-3.7_B15,7/23,7,2023,23,R1,T2,3.5-3.7,B15,17,3,20x20 ,,
20230723_R1_T2_3.7-3.9_B16,7/23,7,2023,23,R1,T2,3.7-3.9,B16,19,1,20x20,,
20230723_R1_T2_3.9-4.1_B17,7/23,7,2023,23,R1,T2,3.9-4.1,B17,11,9,20x20,,
20230723_R1_T2_4.1-4.3_B18,7/23,7,2023,23,R1,T2,4.1-4.3,B18,12,8,20x20 ,,
20230723_R1_T2_4.3-4.5_B19,7/23,7,2023,23,R1,T2,4.3-4.5,B19,19,1,20x20,,
20230723_R1_T2_4.5-4.7_B20,7/23,7,2023,23,R1,T2,4.5-4.7,B20 ,15,5,20x20,,
20230723_R1_T2_4.7-4.9_B21,7/23,7,2023,23,R1,T2,4.7-4.9,B21,17,3,20x20,,
20230723_R1_T2_4.9-5.1_B22,7/23,7,2023,23,R1,T2,4.9-5.1,B22,16,4,20x20 ,,
20230723_R1_T2_5.1-5.3_B23,7/23,7,2023,23,R1,T2,5.1-5.3,B23,14,6,20x20,,
20230723_R1_T2_5.3-5.5_B24,7/23,7,2023,23,R1,T2,5.3-5.5,B24,19,1,20x20,,
20230723_R1_T2_5.5-5.7_B25,7/23,7,2023,23,R1,T2,5.5-5.7,B25,17,3,20x20 ,,
20230723_R1_T3_0.7-0.9_B1,7/23,7,2023,23,R1,T3,0.7-0.9,B1,17,3,20x20,,
20230723_R1_T3_0.9-1.1_B2,7/23,7,2023,23,R1,T3,0.9-1.1,B2,17,2,20x20,1 point on transect ,
20230723_R1_T3_1.1-1.3_B3,7/23,7,2023,23,R1,T3,1.1-1.3,B3,16,4,20x20,,
20230723_R1_T3_1.3-1.5_B4,7/23,7,2023,23,R1,T3,1.3-1.5,B4,14,6,20x20,,
20230723_R1_T3_1.5-1.7_B5,7/23,7,2023,23,R1,T3,1.5-1.7,B5,15,5,20x20 ,,
20230723_R1_T3_1.7-1.9_B6,7/23,7,2023,23,R1,T3,1.7-1.9,B6,18,2,20x20,,
20230723_R1_T3_1.9-2.1_B7,7/23,7,2023,23,R1,T3,1.9-2.1,B7,18,2,20x20,,
20230723_R1_T3_2.1-2.3_B8,7/23,7,2023,23,R1,T3,2.1-2.3,B8,14,6,20x20 ,,
20230723_R1_T3_2.3-2.5_B9,7/23,7,2023,23,R1,T3,2.3-2.5,B9,17,3,20x20,,
20230723_R1_T3_2.5-2.7_B10,7/23,7,2023,23,R1,T3,2.5-2.7,B10,16,4,20x20,,
20230723_R1_T3_2.7-2.9_B11,7/23,7,2023,23,R1,T3,2.7-2.9,B11,16,4,20x20,,
20230723_R1_T3_2.9-3.1_B12,7/23,7,2023,23,R1,T3,2.9-3.1,B12,17,3,20x20,,
20230723_R1_T3_3.1-3.3_B13,7/23,7,2023,23,R1,T3,3.1-3.3,B13,14,6,20x20,,
20230723_R1_T3_3.3-3.5_B14,7/23,7,2023,23,R1,T3,3.3-3.5,B14,13,7,20x20 ,,
20230723_R1_T3_3.5-3.7_B15,7/23,7,2023,23,R1,T3,3.5-3.7,B15,18,2,20x20,,
20230723_R1_T3_3.7-3.9_B16,7/23,7,2023,23,R1,T3,3.7-3.9,B16,18,2,20x20,,
20230723_R1_T3_3.9-4.1_B17,7/23,7,2023,23,R1,T3,3.9-4.1,B17,17,3,20x20 ,,
20230723_R1_T3_4.1-4.3_B18,7/23,7,2023,23,R1,T3,4.1-4.3,B18,19,1,20x20,,
20230723_R1_T3_4.3-4.5_B19,7/23,7,2023,23,R1,T3,4.3-4.5,B19,16,4,20x20,,
20230723_R1_T3_4.5-4.7_B20,7/23,7,2023,23,R1,T3,4.5-4.7,B20,13,7,20x20,,
20230723_R1_T3_4.7-4.9_B21,7/23,7,2023,23,R1,T3,4.7-4.9,B21,17,3,20x20 ,,
20230723_R1_T3_4.9-5.1_B22,7/23,7,2023,23,R1,T3,4.9-5.1,B22,17,3,20x20,,
20230723_R1_T3_5.1-5.3_B23,7/23,7,2023,23,R1,T3,5.1-5.3,B23,16,4,20x20,,
20230723_R1_T3_5.3-5.5_B24,7/23,7,2023,23,R1,T3,5.3-5.5,B24,17,3,20x20 ,,
20230723_R1_T3_5.5-5.7_B25,7/23,7,2023,23,R1,T3,5.5-5.7,B25,18,2,20x20,,
20230723_R2_T1_0.8-1_B1,7/23,7,2023,23,R2,T1,0.8-1,B1,10,10,20x20,,seagrass dominant 
20230723_R2_T1_1-1.2_B2,7/23,7,2023,23,R2,T1,1-1.2,B2,14,6,20x20,,seagrass dominant 
20230723_R2_T1_1.2-1.4_B3,7/23,7,2023,23,R2,T1,1.2-1.4,B3,18,2,20x20,,mix 
20230723_R2_T1_1.4-1.6_B4,7/23,7,2023,23,R2,T1,1.4-1.6,B4,1,7,20x20,,mix 
20230723_R2_T1_1.6-1.8_B5,7/23,7,2023,23,R2,T1,1.6-1.8,B5,16,4,20x20 ,,seagrass dominant 
20230723_R2_T1_1.8-2_B6,7/23,7,2023,23,R2,T1,1.8-2,B6,17,3,20x20,,mix 
20230723_R2_T1_2-2.2_B7,7/23,7,2023,23,R2,T1,2-2.2,B7,15,5,20x20,,algae dominant 
20230723_R2_T1_2.2-2.4_B8,7/23,7,2023,23,R2,T1,2.2-2.4,B8,14,6,20x20 ,,mix 
20230723_R2_T1_2.4-2.6_B9,7/23,7,2023,23,R2,T1,2.4-2.6,B9,16,4,20x20,,algae dominant 
20230723_R2_T1_2.6-2.8_B10,7/23,7,2023,23,R2,T1,2.6-2.8,B10,19,1,20x20,,mix 
20230723_R2_T1_2.8-3_B11,7/23,7,2023,23,R2,T1,2.8-3,B11,17,3,20x20,,mix 
20230723_R2_T1_3-3.2_B12,7/23,7,2023,23,R2,T1,3-3.2,B12,18,2,20x20,,algae dominant 
20230723_R2_T1_3.2-3.4_B13,7/23,7,2023,23,R2,T1,3.2-3.4,B13,15,5,20x20,,mix 
20230723_R2_T1_3.4-3.6_B14,7/23,7,2023,23,R2,T1,3.4-3.6,B14,15,5,20x20 ,,algae dominant 
20230723_R2_T1_3.6-3.8_B15,7/23,7,2023,23,R2,T1,3.6-3.8,B15,13,7,20x20,,algae dominant 
20230723_R2_T1_3.8-4_B16,7/23,7,2023,23,R2,T1,3.8-4,B16,16,4,20x20,,algae dominant 
20230723_R2_T1_4-4.2_B17,7/23,7,2023,23,R2,T1,4-4.2,B17,14,6,20x20 ,,algae dominant 
20230723_R2_T1_4.2-4.4_B18,7/23,7,2023,23,R2,T1,4.2-4.4,B18,10,10,20x20,,algae dominant 
20230723_R2_T1_4.4-4.6_B19,7/23,7,2023,23,R2,T1,4.4-4.6,B19,13,7,20x20,,algae dominant 
20230723_R2_T1_4.6-4.8_B20,7/23,7,2023,23,R2,T1,4.6-4.8,B20,13,7,20x20,,algae dominant 
20230723_R2_T1_4.8-5_B21,7/23,7,2023,23,R2,T1,4.8-5,B21,17,3,20x20 ,,algae dominant 
20230723_R2_T1_5-5.2_B22,7/23,7,2023,23,R2,T1,5-5.2,B22,19,1,20x20,,algae dominant 
20230723_R2_T1_5.2-5.4_B23,7/23,7,2023,23,R2,T1,5.2-5.4,B23,18,2,20x20,,algae dominant 
20230723_R2_T1_5.4-5.6_B24,7/23,7,2023,23,R2,T1,5.4-5.6,B24,14,6,20x20 ,,algae dominant 
20230723_R2_T1_5.6-5.8_B25,7/23,7,2023,23,R2,T1,5.6-5.8,B25,17,3,20x20,,algae dominant 
20230723_R2_T2_0.9-1.1_B1,7/23,7,2023,23,R2,T2,0.9-1.1,B1,16,4,20x20,,seagrass dominant 
20230723_R2_T2_1.1-1.3_B2,7/23,7,2023,23,R2,T2,1.1-1.3,B2,14,6,20x20,,seagrass dominant 
20230723_R2_T2_1.3-1.5_B3,7/23,7,2023,23,R2,T2,1.3-1.5,B3,18,2,20x20,,seagrass dominant 
20230723_R2_T2_1.5-1.7_B4,7/23,7,2023,23,R2,T2,1.5-1.7,B4,11,9,20x20,,seagrass dominant 
20230723_R2_T2_1.7-1.9_B5,7/23,7,2023,23,R2,T2,1.7-1.9,B5,12,8,20x20 ,,mix 
20230723_R2_T2_1.9-2.1_B6,7/23,7,2023,23,R2,T2,1.9-2.1,B6,11,9,20x20,,mix 
20230723_R2_T2_2.1-2.3_B7,7/23,7,2023,23,R2,T2,2.1-2.3,B7,12,8,20x20,,algae dominant 
20230723_R2_T2_2.3-2.5_B8,7/23,7,2023,23,R2,T2,2.3-2.5,B8,15,5,20x20 ,,algae dominant 
20230723_R2_T2_2.5-2.7_B9,7/23,7,2023,23,R2,T2,2.5-2.7,B9,14,6,20x20,,algae dominant 
20230723_R2_T2_2.7-2.9_B10,7/23,7,2023,23,R2,T2,2.7-2.9,B10,17,3,20x20,,algae dominant 
20230723_R2_T2_2.9-3.1_B11,7/23,7,2023,23,R2,T2,2.9-3.1,B11,10,10,20x20,,algae dominant 
20230723_R2_T2_3.1-3.3_B12,7/23,7,2023,23,R2,T2,3.1-3.3,B12,20,0,20x20,,algae dominant 
20230723_R2_T2_3.3-3.5_B13,7/23,7,2023,23,R2,T2,3.3-3.5,B13,18,2,20x20,,algae dominant 
20230723_R2_T2_3.5-3.7_B14,7/23,7,2023,23,R2,T2,3.5-3.7,B14,15,5,20x20 ,,algae dominant 
20230723_R2_T2_3.7-3.9_B15,7/23,7,2023,23,R2,T2,3.7-3.9,B15,15,5,20x20,,algae dominant 
20230723_R2_T2_3.9-4.1_B16,7/23,7,2023,23,R2,T2,3.9-4.1,B16,14,6,20x20,,mix 
20230723_R2_T2_4.1-4.3_B17,7/23,7,2023,23,R2,T2,4.1-4.3,B17,13,7,20x20 ,,algae dominant 
20230723_R2_T2_4.3-4.5_B18,7/23,7,2023,23,R2,T2,4.3-4.5,B18,18,2,20x20,,algae dominant 
20230723_R2_T2_4.5-4.7_B19,7/23,7,2023,23,R2,T2,4.5-4.7,B19,14,6,20x20,,algae dominant 
20230723_R2_T2_4.7-4.9_B11,7/23,7,2023,23,R2,T2,4.7-4.9,B20,17,3,20x20,,algae dominant 
20230723_R2_T2_4.9-5.1_B11,7/23,7,2023,23,R2,T2,4.9-5.1,B21,18,2,20x20 ,,algae dominant 
20230723_R2_T2_5.1-5.3_B12,7/23,7,2023,23,R2,T2,5.1-5.3,B22,18,2,20x20,,mix 
20230723_R2_T2_5.3-5.5_B12,7/23,7,2023,23,R2,T2,5.3-5.5,B23,16,4,20x20,,algae dominant 
20230723_R2_T2_5.5-5.7_B13,7/23,7,2023,23,R2,T2,5.5-5.7,B24,13,7,20x20 ,,algae dominant 
20230723_R2_T2_5.7-5.9_B13,7/23,7,2023,23,R2,T2,5.7-5.9,B25,15,5,20x20,,algae dominant 
20230723_R2_T3_0.7-0.9_B1 ,7/23,7,2023,23,R2,T3,0.7-0.9,B1,18,2,20x20,,seagrass dominant 
20230723_R2_T3_0.9-1.1_B2,7/23,7,2023,23,R2,T3,0.9-1.1,B2,17,3,20x20,,seagrass dominant 
20230723_R2_T3_1.1-1.3_B3,7/23,7,2023,23,R2,T3,1.1-1.3,B3,18,2,20x20,,seagrass dominant 
20230723_R2_T3_1.3-1.5_B4,7/23,7,2023,23,R2,T3,1.3-1.5,B4,17,3,20x20,,mix
20230723_R2_T3_1.5-1.7_B5,7/23,7,2023,23,R2,T3,1.5-1.7,B5,14,6,20x20 ,,algae dominant 
20230723_R2_T3_1.7-1.9_B6,7/23,7,2023,23,R2,T3,1.7-1.9,B6,12,8,20x20,,algae dominant 
20230723_R2_T3_1.9-2.1_B7,7/23,7,2023,23,R2,T3,1.9-2.1,B7,19,1,20x20,,algae dominant 
20230723_R2_T3_2.1-2.3_B8,7/23,7,2023,23,R2,T3,2.1-2.3,B8,17,3,20x20 ,,algae dominant 
20230723_R2_T3_2.3-2.5_B9,7/23,7,2023,23,R2,T3,2.3-2.5,B9,16,4,20x20,,algae dominant 
20230723_R2_T3_2.5-2.7_B10,7/23,7,2023,23,R2,T3,2.5-2.7,B10,18,2,20x20,,algae dominant 
20230723_R2_T3_2.7-2.9_B11,7/23,7,2023,23,R2,T3,2.7-2.9,B11,20,0,20x20,,algae dominant 
20230723_R2_T3_2.9-3.1_B12,7/23,7,2023,23,R2,T3,2.9-3.1,B12,19,1,20x20,,mix
20230723_R2_T3_3.1-3.3_B13,7/23,7,2023,23,R2,T3,3.1-3.3,B13,16,4,20x20,,mix
20230723_R2_T3_3.3-3.5_B14,7/23,7,2023,23,R2,T3,3.3-3.5,B14,17,3,20x20 ,,mix
20230723_R2_T3_3.5-3.7_B15,7/23,7,2023,23,R2,T3,3.5-3.7,B15,17,3,20x20,,seagrass dominant 
20230723_R2_T3_3.7-3.9_B16,7/23,7,2023,23,R2,T3,3.7-3.9,B16,17,3,20x20,,mix
20230723_R2_T3_3.9-4.1_B17,7/23,7,2023,23,R2,T3,3.9-4.1,B17,14,6,20x20 ,,mix
20230723_R2_T3_4.1-4.3_B18,7/23,7,2023,23,R2,T3,4.1-4.3,B18,15,5,20x20,,algae dominant 
20230723_R2_T3_4.3-4.5_B19,7/23,7,2023,23,R2,T3,4.3-4.5,B19,17,3,20x20,,mix
20230723_R2_T3_4.5-4.7_B20,7/23,7,2023,23,R2,T3,4.5-4.7,B20,19,1,20x20,,algae dominant 
20230723_R2_T3_4.7-4.9_B21,7/23,7,2023,23,R2,T3,4.7-4.9,B21,14,6,20x20 ,,algae dominant 
20230723_R2_T3_4.9-5.1_B22,7/23,7,2023,23,R2,T3,4.9-5.1,B22,15,5,20x20,,algae dominant 
20230723_R2_T3_5.1-5.3_B23,7/23,7,2023,23,R2,T3,5.1-5.3,B23,16,4,20x20,,algae dominant 
20230723_R2_T3_5.3-5.5_B24,7/23,7,2023,23,R2,T3,5.3-5.5,B24,19,1,20x20 ,,mix
20230723_R2_T3_5.5-5.7_B25,7/23,7,2023,23,R2,T3,5.5-5.7,B25,17,3,20x20,,mix
20230723_R3_T1_1.1-1.3_B1,7/23,7,2023,23,R3,T1,1.1-1.3,B1,14,6,20x20,,seagrass dominant 
20230723_R3_T1_1.3-1.5_B2,7/23,7,2023,23,R3,T1,1.3-1.5,B2,16,4,20x20,,mix
20230723_R3_T1_1.5-1.7_B3,7/23,7,2023,23,R3,T1,1.5-1.7,B3,16,4,20x20,,algae dominant 
20230723_R3_T1_1.7-1.9_B4,7/23,7,2023,23,R3,T1,1.7-1.9,B4,14,6,20x20,,algae dominant 
20230723_R3_T1_1.9-2.1_B5,7/23,7,2023,23,R3,T1,1.9-2.1,B5,15,5,20x20 ,,algae dominant 
20230723_R3_T1_2.1-2.3_B6,7/23,7,2023,23,R3,T1,2.1-2.3,B6,15,5,20x20,,mix 
20230723_R3_T1_2.3-2.5_B7,7/23,7,2023,23,R3,T1,2.3-2.5,B7,12,8,20x20,,mix
20230723_R3_T1_2.5-2.7_B8,7/23,7,2023,23,R3,T1,2.5-2.7,B8,17,3,20x20 ,,algae dominant 
20230723_R3_T1_2.7-2.9_B9,7/23,7,2023,23,R3,T1,2.7-2.9,B9,15,5,20x20,,algae dominant 
20230723_R3_T1_2.9-3.1_B10,7/23,7,2023,23,R3,T1,2.9-3.1,B10,14,6,20x20,,mix 
20230723_R3_T1_3.1-3.3_B11,7/23,7,2023,23,R3,T1,3.1-3.3,B11,18,2,20x20,,algae dominant 
20230723_R3_T1_3.3-3.5_B12,7/23,7,2023,23,R3,T1,3.3-3.5,B12,16,4,20x20,,algae dominant 
20230723_R3_T1_3.5-3.7_B13,7/23,7,2023,23,R3,T1,3.5-3.7,B13,18,2,20x20,,algae dominant 
20230723_R3_T1_3.7-3.9_B14,7/23,7,2023,23,R3,T1,3.7-3.9,B14,19,1,20x20 ,,algae dominant 
20230723_R3_T1_3.9-4.1_B15,7/23,7,2023,23,R3,T1,3.9-4.1,B15,15,5,20x20,,algae dominant 
20230723_R3_T1_4.1-4.3_B16,7/23,7,2023,23,R3,T1,4.1-4.3,B16,12,8,20x20,,algae dominant 
20230723_R3_T1_4.3-4.5_B17,7/23,7,2023,23,R3,T1,4.3-4.5,B17,14,6,20x20 ,,algae dominant 
20230723_R3_T1_4.5-4.7_B18,7/23,7,2023,23,R3,T1,4.5-4.7,B18,14,6,20x20,,algae dominant 
20230723_R3_T1_4.7-4.9_B19,7/23,7,2023,23,R3,T1,4.7-4.9,B19,14,6,20x20,,algae dominant 
20230723_R3_T1_4.9-5.1_B20,7/23,7,2023,23,R3,T1,4.9-5.1,B20,14,6,20x20,,algae dominant 
20230723_R3_T1_5.1-5.3_B21,7/23,7,2023,23,R3,T1,5.1-5.3,B21,18,2,20x20 ,,algae dominant 
20230723_R3_T1_5.3-5.5_B22,7/23,7,2023,23,R3,T1,5.3-5.5,B22,17,3,20x20,,algae dominant 
20230723_R3_T1_5.5-5.7_B23,7/23,7,2023,23,R3,T1,5.5-5.7,B23,20,0,20x20,,algae dominant 
20230723_R3_T1_5.7-5.9_B24,7/23,7,2023,23,R3,T1,5.7-5.9,B24,19,1,20x20 ,,algae dominant 
20230723_R3_T1_5.9-6.1_B25,7/23,7,2023,23,R3,T1,5.9-6.1,B25,16,4,20x20,,mix 
20230723_R3_T2_0.9-1.1_B1,7/23,7,2023,23,R3,T2,0.9-1.1,B1,18,2,20x20,,seagrass dominant 
20230723_R3_T2_1.1-1.3_B2,7/23,7,2023,23,R3,T2,1.1-1.3,B2,18,2,20x20,,seagrass dominant 
20230723_R3_T2_1.3-1.5_B3,7/23,7,2023,23,R3,T2,1.3-1.5,B3,18,2,20x20,,mix 
20230723_R3_T2_1.5-1.7_B4,7/23,7,2023,23,R3,T2,1.5-1.7,B4,15,5,20x20,,algae dominant 
20230723_R3_T2_1.7-1.9_B5,7/23,7,2023,23,R3,T2,1.7-1.9,B5,16,4,20x20 ,,algae dominant 
20230723_R3_T2_1.9-2.1_B6,7/23,7,2023,23,R3,T2,1.9-2.1,B6,17,3,20x20,,algae dominant 
20230723_R3_T2_2.1-2.3_B7,7/23,7,2023,23,R3,T2,2.1-2.3,B7,19,1,20x20,,algae dominant 
20230723_R3_T2_2.3-2.5_B8,7/23,7,2023,23,R3,T2,2.3-2.5,B8,12,8,20x20 ,,algae dominant 
20230723_R3_T2_2.5-2.7_B9,7/23,7,2023,23,R3,T2,2.5-2.7,B9,18,2,20x20,,algae dominant 
20230723_R3_T2_2.7-2.9_B10,7/23,7,2023,23,R3,T2,2.7-2.9,B10,20,0,20x20,,algae dominant 
20230723_R3_T2_2.9-3.1_B11,7/23,7,2023,23,R3,T2,2.9-3.1,B11,16,4,20x20,,algae dominant 
